sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,lat,long,type_apartment,type_condo,type_cottage/cabin,type_duplex,type_flat,type_house,type_in-law,type_loft,type_manufactured,type_townhouse
1175,3,2.0,0,0,1,0,0,0,38.0314,-121.322,0,0,0,0,0,1,0,0,0,0
888,2,1.0,1,1,1,0,0,0,30.4273,-91.0356,1,0,0,0,0,0,0,0,0,0
700,1,1.0,0,0,0,0,0,0,47.7757,-122.346,1,0,0,0,0,0,0,0,0,0
679,1,1.0,1,1,0,1,0,0,38.8028,-77.0602,1,0,0,0,0,0,0,0,0,0
1223,3,2.0,1,1,0,0,0,0,47.6646,-117.091,1,0,0,0,0,0,0,0,0,0
897,1,1.0,1,1,1,0,0,0,27.2889,-80.298,1,0,0,0,0,0,0,0,0,0
1249,2,2.0,1,1,1,0,0,0,35.0257,-78.9705,1,0,0,0,0,0,0,0,0,0
1420,3,2.0,0,0,1,0,0,0,33.4653,-86.8082,1,0,0,0,0,0,0,0,0,0
963,2,2.0,1,1,0,1,0,0,44.6094,-123.09,1,0,0,0,0,0,0,0,0,0
736,2,1.0,0,0,1,0,0,0,35.8457,-90.6838,1,0,0,0,0,0,0,0,0,0
660,1,1.0,1,1,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0
669,1,1.0,1,1,1,0,0,0,35.1506,-106.569,1,0,0,0,0,0,0,0,0,0
501,1,1.0,0,0,1,0,0,0,29.8986,-97.9606,1,0,0,0,0,0,0,0,0,0
1100,3,2.0,1,1,0,0,0,0,36.3148,-94.1129,0,0,0,0,0,1,0,0,0,0
1600,4,2.0,0,0,0,0,0,0,39.6453,-77.7142,1,0,0,0,0,0,0,0,0,0
486,1,1.0,1,1,1,1,0,0,32.8693,-96.762,1,0,0,0,0,0,0,0,0,0
750,1,1.0,0,0,1,0,0,0,30.1175,-94.1903,1,0,0,0,0,0,0,0,0,0
144,1,1.0,0,0,0,0,0,1,39.1866,-96.5688,0,0,0,0,0,1,0,0,0,0
900,2,1.0,1,1,1,0,0,0,43.0463,-89.4966,1,0,0,0,0,0,0,0,0,0
897,2,2.0,1,1,0,0,0,0,42.7522,-84.6612,1,0,0,0,0,0,0,0,0,0
1010,3,1.0,1,0,1,0,0,0,44.7759,-91.4643,1,0,0,0,0,0,0,0,0,0
900,2,1.0,0,0,1,1,0,0,29.5467,-98.2848,1,0,0,0,0,0,0,0,0,0
1136,2,2.0,1,1,1,0,0,0,39.9239,-86.0888,1,0,0,0,0,0,0,0,0,0
860,2,2.0,1,1,1,0,0,0,32.4007,-80.685,1,0,0,0,0,0,0,0,0,0
950,2,1.0,0,0,1,0,0,0,29.4682,-98.5298,1,0,0,0,0,0,0,0,0,0
1080,3,2.0,0,0,0,0,0,0,46.8394,-100.784,1,0,0,0,0,0,0,0,0,0
975,3,2.0,1,1,1,0,0,0,29.9966,-97.8335,0,0,0,0,0,1,0,0,0,0
2587,3,2.5,1,1,0,0,0,0,26.2823,-81.7573,0,0,0,0,0,1,0,0,0,0
1050,2,2.0,1,1,1,0,0,0,35.5798,-77.3647,1,0,0,0,0,0,0,0,0,0
1287,2,2.0,1,1,1,0,0,0,40.5677,-74.558,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,1,1,0,0,41.1108,-81.4745,1,0,0,0,0,0,0,0,0,0
1225,3,2.5,1,1,1,0,0,0,42.3331,-85.5194,0,0,0,0,0,0,0,0,0,1
1349,3,2.5,1,1,1,0,0,0,42.853,-84.5835,0,0,0,0,0,1,0,0,0,0
1604,2,2.5,1,1,1,0,0,0,33.6536,-117.75,0,0,0,0,0,0,0,0,0,1
935,2,2.0,1,0,1,0,0,0,42.5016,-83.1027,1,0,0,0,0,0,0,0,0,0
925,2,2.0,1,1,0,0,0,0,27.677,-97.365,1,0,0,0,0,0,0,0,0,0
1439,3,2.5,1,1,0,0,0,0,40.3668,-111.785,0,0,0,0,0,0,0,0,0,1
3251,3,3.0,1,1,1,0,0,0,39.6255,-104.787,0,0,0,0,0,1,0,0,0,0
1016,2,2.0,1,0,1,1,0,0,39.3012,-84.2866,1,0,0,0,0,0,0,0,0,0
828,2,1.0,0,0,0,0,0,0,45.0109,-122.784,1,0,0,0,0,0,0,0,0,0
850,2,1.0,1,1,1,0,0,0,45.5873,-122.407,0,0,0,0,0,1,0,0,0,0
556,1,1.0,0,0,1,0,0,0,39.015,-84.7736,1,0,0,0,0,0,0,0,0,0
757,1,1.0,1,1,1,0,0,0,26.6056,-81.8657,1,0,0,0,0,0,0,0,0,0
525,1,1.0,1,1,1,0,0,0,31.1223,-97.7185,1,0,0,0,0,0,0,0,0,0
1015,2,2.0,1,1,1,0,0,0,32.3386,-90.1708,1,0,0,0,0,0,0,0,0,0
1408,2,2.0,1,1,0,0,0,0,40.8177,-96.7425,1,0,0,0,0,0,0,0,0,0
1750,4,2.0,1,1,1,0,0,0,46.8244,-92.0767,0,0,0,0,0,1,0,0,0,0
400,1,1.0,0,0,0,0,1,1,35.072,-78.955,1,0,0,0,0,0,0,0,0,0
750,1,1.0,1,0,1,0,0,0,40.1991,-75.5218,1,0,0,0,0,0,0,0,0,0
1829,5,1.5,1,1,1,0,0,0,42.6216,-83.3377,0,0,0,0,0,0,0,0,0,1
652,2,1.0,1,1,1,0,0,0,32.272,-110.98,1,0,0,0,0,0,0,0,0,0
2200,5,2.5,0,0,0,0,0,0,40.8677,-124.089,0,0,0,0,0,1,0,0,0,0
1020,2,2.0,1,1,0,0,1,0,37.5532,-122.279,1,0,0,0,0,0,0,0,0,0
1118,2,2.0,1,1,1,0,0,0,32.8113,-85.1749,1,0,0,0,0,0,0,0,0,0
1000,3,2.0,1,1,1,0,0,0,41.9199,-70.5744,0,0,0,0,0,0,0,0,1,0
937,3,1.0,0,0,0,0,0,0,42.2487,-84.4259,0,0,0,0,0,1,0,0,0,0
1274,3,2.0,0,0,0,0,0,0,41.1387,-81.2549,0,0,0,0,0,1,0,0,0,0
960,2,1.5,1,1,0,0,0,0,47.0106,-120.538,0,0,0,0,0,0,0,0,0,1
1000,2,2.0,1,1,1,0,0,0,32.2041,-110.841,1,0,0,0,0,0,0,0,0,0
1033,2,2.0,1,1,1,0,0,0,29.8754,-97.9404,1,0,0,0,0,0,0,0,0,0
1240,4,1.5,0,0,0,0,0,0,25.9455,-97.4918,0,0,0,0,0,1,0,0,0,0
1004,2,2.0,1,1,0,0,0,0,30.1603,-92.0411,1,0,0,0,0,0,0,0,0,0
1100,2,2.0,1,1,1,0,0,0,32.1422,-111.051,0,0,0,0,0,1,0,0,0,0
1385,4,2.0,0,0,1,0,0,0,38.3796,-77.5349,1,0,0,0,0,0,0,0,0,0
912,2,2.0,1,1,1,0,0,0,32.4001,-99.7691,1,0,0,0,0,0,0,0,0,0
400,2,1.0,0,0,1,0,0,0,41.9236,-91.6567,1,0,0,0,0,0,0,0,0,0
734,1,1.0,0,0,1,0,0,0,38.9751,-76.5508,1,0,0,0,0,0,0,0,0,0
1154,2,2.0,1,1,0,0,0,0,46.2109,-119.168,1,0,0,0,0,0,0,0,0,0
925,3,1.0,0,0,0,0,0,0,37.4164,-79.8772,1,0,0,0,0,0,0,0,0,0
800,2,1.5,0,0,0,0,0,0,29.5055,-94.9893,0,0,0,0,0,1,0,0,0,0
819,1,1.5,1,1,1,0,0,0,27.6758,-97.3475,0,0,0,0,0,0,0,1,0,0
950,2,1.0,1,1,1,0,0,0,39.5218,-119.828,1,0,0,0,0,0,0,0,0,0
850,1,1.0,1,1,1,0,0,0,30.473,-84.3111,1,0,0,0,0,0,0,0,0,0
890,2,2.0,1,1,1,1,0,0,28.0352,-80.638,1,0,0,0,0,0,0,0,0,0
1071,2,2.0,1,1,0,0,0,0,38.7378,-90.6234,1,0,0,0,0,0,0,0,0,0
1278,2,2.0,1,1,1,0,0,0,39.6875,-104.881,1,0,0,0,0,0,0,0,0,0
500,1,1.0,0,0,1,0,0,0,32.2832,-90.2306,1,0,0,0,0,0,0,0,0,0
1224,3,2.0,1,1,1,0,0,0,28.915,-81.939,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,1,0,0,0,36.0595,-86.6592,1,0,0,0,0,0,0,0,0,0
955,2,2.0,1,1,1,0,0,0,31.9798,-81.1367,1,0,0,0,0,0,0,0,0,0
650,1,1.0,1,1,1,0,0,0,39.5013,-119.786,1,0,0,0,0,0,0,0,0,0
2200,3,2.0,0,0,0,0,0,0,37.6567,-121.495,0,0,0,0,0,1,0,0,0,0
620,1,1.0,1,0,1,0,0,0,37.7593,-122.484,1,0,0,0,0,0,0,0,0,0
1200,3,1.5,1,1,1,0,0,0,39.0299,-96.8396,0,0,0,0,0,0,0,0,0,1
1105,2,2.0,1,1,1,0,0,0,33.9326,-117.175,1,0,0,0,0,0,0,0,0,0
900,1,1.0,1,1,1,0,0,0,39.3769,-76.6627,1,0,0,0,0,0,0,0,0,0
1920,6,2.5,1,1,1,0,0,1,41.8541,-71.4378,0,0,0,0,0,1,0,0,0,0
1400,3,2.5,0,0,1,0,0,0,40.8143,-77.8976,0,0,0,0,0,0,0,0,0,1
875,2,1.0,1,1,1,0,0,0,43.1594,-88.0327,1,0,0,0,0,0,0,0,0,0
1100,2,2.0,1,1,0,0,0,0,33.4696,-82.0631,1,0,0,0,0,0,0,0,0,0
1480,3,2.5,1,1,1,0,0,0,39.2353,-84.4619,0,0,0,0,0,1,0,0,0,0
875,1,1.0,0,0,1,0,0,0,40.1684,-85.3807,0,0,0,0,0,1,0,0,0,0
990,2,1.5,1,1,1,0,0,0,41.181,-95.9909,1,0,0,0,0,0,0,0,0,0
1209,3,2.0,1,1,1,0,0,0,28.1537,-80.6705,1,0,0,0,0,0,0,0,0,0
718,1,1.0,1,1,1,0,0,0,30.4874,-84.3189,1,0,0,0,0,0,0,0,0,0
770,1,1.0,1,1,1,0,0,0,32.7357,-97.4199,1,0,0,0,0,0,0,0,0,0
400,1,1.0,0,0,1,0,0,0,41.0814,-81.519,1,0,0,0,0,0,0,0,0,0
1178,2,2.0,1,1,0,0,0,1,41.673,-93.6996,1,0,0,0,0,0,0,0,0,0
950,2,1.0,0,0,0,0,0,0,64.7481,-147.33,1,0,0,0,0,0,0,0,0,0
542,1,1.0,1,1,1,0,0,0,35.9203,-79.0372,1,0,0,0,0,0,0,0,0,0
1214,2,2.0,1,1,1,0,0,0,34.268,-78.0578,1,0,0,0,0,0,0,0,0,0
1900,4,2.0,0,0,1,0,0,0,44.9466,-93.2862,0,0,0,0,0,1,0,0,0,0
975,2,1.0,0,0,1,0,0,0,43.6229,-84.1973,1,0,0,0,0,0,0,0,0,0
1068,2,1.0,0,0,1,0,0,0,30.2393,-81.7144,0,0,0,0,0,1,0,0,0,0
1052,2,1.5,0,0,1,0,0,0,39.1479,-94.568,1,0,0,0,0,0,0,0,0,0
922,2,1.0,1,1,1,0,0,0,42.9324,-72.2867,1,0,0,0,0,0,0,0,0,0
850,1,1.0,1,1,0,0,0,0,32.3705,-86.2051,1,0,0,0,0,0,0,0,0,0
950,2,1.0,1,0,1,0,0,0,44.0805,-93.2191,1,0,0,0,0,0,0,0,0,0
1091,3,3.0,0,0,0,1,0,1,41.0115,-76.4384,1,0,0,0,0,0,0,0,0,0
933,2,1.5,1,1,1,0,0,0,39.1858,-78.1827,1,0,0,0,0,0,0,0,0,0
770,2,1.0,1,1,1,0,0,0,36.092,-80.3224,1,0,0,0,0,0,0,0,0,0
880,2,2.0,0,0,1,0,0,0,39.7378,-104.815,1,0,0,0,0,0,0,0,0,0
1076,2,2.0,1,1,1,0,0,0,35.1928,-101.927,1,0,0,0,0,0,0,0,0,0
820,1,1.0,1,1,0,0,0,0,41.7299,-86.2407,1,0,0,0,0,0,0,0,0,0
886,2,1.0,1,1,1,0,0,0,29.8986,-97.9606,1,0,0,0,0,0,0,0,0,0
912,2,1.0,1,1,1,0,0,0,42.2547,-85.1962,1,0,0,0,0,0,0,0,0,0
1057,2,2.0,1,1,0,0,0,0,40.3668,-111.785,1,0,0,0,0,0,0,0,0,0
857,1,1.0,1,1,1,0,0,0,39.9478,-74.9036,1,0,0,0,0,0,0,0,0,0
472,0,1.0,1,0,0,0,0,0,44.9961,-122.912,1,0,0,0,0,0,0,0,0,0
450,1,1.0,0,0,1,0,0,1,29.9603,-90.0623,1,0,0,0,0,0,0,0,0,0
1085,2,1.5,1,1,1,0,0,0,36.0425,-80.2609,0,0,0,0,0,0,0,0,0,1
1376,3,2.0,1,1,0,0,0,0,44.0032,-92.4835,1,0,0,0,0,0,0,0,0,0
1125,3,2.0,1,1,1,1,0,0,36.1795,-115.063,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,29.8755,-90.0322,1,0,0,0,0,0,0,0,0,0
2812,5,3.0,1,1,1,0,0,0,38.7378,-104.646,0,0,0,0,0,1,0,0,0,0
1043,2,2.0,0,0,1,0,0,0,39.9525,-75.1432,1,0,0,0,0,0,0,0,0,0
940,2,1.5,1,1,1,0,0,0,31.1001,-97.7103,1,0,0,0,0,0,0,0,0,0
524,0,1.0,1,0,1,0,0,0,37.6481,-122.089,1,0,0,0,0,0,0,0,0,0
1197,2,2.0,1,1,1,0,0,0,32.3823,-80.7603,1,0,0,0,0,0,0,0,0,0
720,1,1.0,1,1,1,0,0,0,37.9744,-87.4742,1,0,0,0,0,0,0,0,0,0
1327,3,2.0,1,1,1,0,0,0,40.8495,-73.1687,1,0,0,0,0,0,0,0,0,0
1088,3,2.0,1,1,1,0,0,0,41.2983,-80.9485,0,0,0,0,0,0,0,0,1,0
1209,2,1.5,1,1,1,0,0,0,36.0341,-80.3962,0,0,0,0,0,0,0,0,0,1
771,1,1.0,0,0,1,0,0,0,33.9764,-81.2256,1,0,0,0,0,0,0,0,0,0
1224,3,2.0,1,1,1,0,0,0,28.915,-81.939,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,0,0,0,0,34.221,-119.062,1,0,0,0,0,0,0,0,0,0
759,2,1.0,1,0,1,0,0,0,36.759,-119.72,1,0,0,0,0,0,0,0,0,0
1150,2,1.0,0,0,1,0,0,0,27.2606,-80.4771,1,0,0,0,0,0,0,0,0,0
1000,3,1.0,0,0,1,0,0,0,42.9328,-85.6605,0,0,0,0,0,1,0,0,0,0
1400,2,2.5,0,0,1,0,0,0,25.7867,-80.18,0,1,0,0,0,0,0,0,0,0
946,2,2.0,0,0,1,0,0,0,39.7265,-86.0005,1,0,0,0,0,0,0,0,0,0
1000,2,1.5,0,0,1,0,0,0,36.0896,-95.9483,1,0,0,0,0,0,0,0,0,0
932,2,1.0,1,1,0,0,0,0,41.7141,-71.3901,1,0,0,0,0,0,0,0,0,0
1120,3,1.5,0,0,1,0,0,0,34.2112,-79.755,1,0,0,0,0,0,0,0,0,0
900,2,1.5,1,1,1,0,0,0,35.0514,-89.8987,1,0,0,0,0,0,0,0,0,0
400,0,1.0,1,1,1,0,0,0,41.2796,-72.8786,1,0,0,0,0,0,0,0,0,0
720,1,1.0,1,1,1,0,0,0,36.0124,-114.966,1,0,0,0,0,0,0,0,0,0
1248,2,1.5,1,1,1,0,0,0,44.0227,-92.5125,0,0,0,0,0,0,0,0,0,1
1038,2,1.5,1,1,1,0,0,0,44.0568,-92.494,1,0,0,0,0,0,0,0,0,0
1135,3,2.5,1,1,0,0,0,0,21.3274,-158.01,0,0,0,0,0,0,0,0,0,1
1000,2,1.0,1,1,0,0,0,1,41.7,-86.2653,0,0,0,0,0,1,0,0,0,0
896,1,1.0,1,1,0,1,0,1,32.4779,-84.898,1,0,0,0,0,0,0,0,0,0
676,1,1.0,1,1,1,1,0,0,40.4563,-85.363,1,0,0,0,0,0,0,0,0,0
820,3,1.0,1,1,1,0,0,0,39.356,-74.4522,1,0,0,0,0,0,0,0,0,0
1400,2,2.0,1,1,1,0,0,0,25.8517,-80.1214,0,1,0,0,0,0,0,0,0,0
932,2,2.0,0,0,1,0,0,0,35.3104,-119.091,1,0,0,0,0,0,0,0,0,0
1073,2,2.0,1,1,1,0,0,0,30.0112,-90.1591,1,0,0,0,0,0,0,0,0,0
680,2,1.0,1,1,1,0,0,0,38.0025,-121.352,1,0,0,0,0,0,0,0,0,0
760,2,2.0,1,1,1,0,0,0,36.1407,-97.0548,1,0,0,0,0,0,0,0,0,0
850,2,1.0,0,0,0,0,0,0,40.4396,-79.9652,1,0,0,0,0,0,0,0,0,0
950,2,1.0,0,0,1,0,0,0,36.1448,-95.8866,1,0,0,0,0,0,0,0,0,0
797,2,2.0,1,1,1,0,0,0,39.6387,-84.216,1,0,0,0,0,0,0,0,0,0
961,2,2.0,1,1,1,0,0,0,34.162,-119.039,1,0,0,0,0,0,0,0,0,0
760,1,1.0,1,1,1,0,0,0,39.4646,-76.63,1,0,0,0,0,0,0,0,0,0
813,2,2.0,1,1,1,0,0,0,41.6226,-83.6247,1,0,0,0,0,0,0,0,0,0
1070,2,2.0,0,0,1,0,0,0,30.2304,-81.5675,1,0,0,0,0,0,0,0,0,0
1149,2,2.0,1,1,1,0,0,0,31.889,-102.355,1,0,0,0,0,0,0,0,0,0
1200,2,2.0,1,1,1,0,0,0,39.9567,-76.6758,1,0,0,0,0,0,0,0,0,0
815,2,1.0,0,0,1,0,0,0,21.4797,-158.206,0,1,0,0,0,0,0,0,0,0
1258,3,2.0,1,1,1,0,0,0,31.5789,-84.2118,1,0,0,0,0,0,0,0,0,0
1550,4,2.0,0,0,0,0,0,0,45.0279,-123.013,0,0,0,0,0,1,0,0,0,0
800,2,1.0,1,1,1,0,0,0,42.3113,-85.1874,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,0,1,0,0,0,41.5825,-81.4865,1,0,0,0,0,0,0,0,0,0
922,1,1.0,1,1,1,0,0,0,39.8845,-74.9067,1,0,0,0,0,0,0,0,0,0
1052,2,2.0,1,1,1,0,0,0,35.2127,-80.8302,0,1,0,0,0,0,0,0,0,0
875,2,1.0,1,1,1,0,0,0,36.7055,-121.65,1,0,0,0,0,0,0,0,0,0
799,1,1.0,1,1,1,0,0,0,30.4771,-84.2246,1,0,0,0,0,0,0,0,0,0
800,1,1.0,1,1,1,0,0,0,37.0462,-76.4096,1,0,0,0,0,0,0,0,0,0
563,0,1.0,1,1,1,0,0,0,41.6168,-93.7188,1,0,0,0,0,0,0,0,0,0
1400,3,2.0,0,1,0,1,0,0,26.5895,-81.7294,0,0,0,1,0,0,0,0,0,0
630,1,1.0,1,1,1,1,0,0,34.0768,-80.9632,1,0,0,0,0,0,0,0,0,0
791,1,1.0,1,1,1,0,0,0,30.6045,-96.3123,1,0,0,0,0,0,0,0,0,0
1216,2,2.0,1,1,0,0,0,0,43.5179,-96.7924,1,0,0,0,0,0,0,0,0,0
1300,3,0.0,1,0,1,0,0,0,34.7944,-86.9689,1,0,0,0,0,0,0,0,0,0
573,1,1.0,1,1,0,1,0,0,35.0803,-89.9705,1,0,0,0,0,0,0,0,0,0
1195,3,2.0,1,0,1,0,0,0,41.7682,-70.6532,1,0,0,0,0,0,0,0,0,0
1180,2,2.0,1,1,0,0,0,0,32.4122,-90.1207,1,0,0,0,0,0,0,0,0,0
300,1,1.0,1,1,0,1,0,1,35.1898,-101.934,1,0,0,0,0,0,0,0,0,0
641,1,1.0,1,1,1,0,0,0,29.6169,-98.6252,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,1,1,0,0,0,39.0398,-95.6956,1,0,0,0,0,0,0,0,0,0
807,1,1.0,1,1,1,0,0,0,30.3069,-87.6832,1,0,0,0,0,0,0,0,0,0
460,0,1.0,1,1,1,0,0,0,39.8224,-88.9114,1,0,0,0,0,0,0,0,0,0
1653,2,2.0,1,1,1,0,0,0,39.7596,-105.002,1,0,0,0,0,0,0,0,0,0
2812,5,3.0,1,1,1,0,0,0,38.7378,-104.646,0,0,0,0,0,1,0,0,0,0
4700,5,4.0,0,0,1,0,0,0,37.4589,-121.879,0,0,0,0,0,1,0,0,0,0
600,1,1.0,0,0,1,0,0,0,41.7319,-93.6047,1,0,0,0,0,0,0,0,0,0
701,1,1.0,1,1,1,0,0,0,34.7737,-92.3102,1,0,0,0,0,0,0,0,0,0
1125,2,2.0,1,1,1,0,0,0,38.4586,-77.4306,1,0,0,0,0,0,0,0,0,0
1780,3,1.0,1,1,0,0,0,0,40.3107,-88.1462,1,0,0,0,0,0,0,0,0,0
476,0,1.0,1,1,1,0,0,0,33.8195,-116.528,1,0,0,0,0,0,0,0,0,0
750,1,1.0,1,1,1,0,0,0,30.4057,-91.0363,1,0,0,0,0,0,0,0,0,0
1100,2,2.0,1,1,1,0,0,0,27.2889,-80.298,1,0,0,0,0,0,0,0,0,0
1414,4,1.5,1,1,0,0,0,0,30.3622,-88.53,0,0,0,0,0,1,0,0,0,0
600,3,2.0,1,1,0,0,0,0,46.7975,-114.008,0,0,0,0,0,1,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,41.2335,-96.1188,1,0,0,0,0,0,0,0,0,0
850,1,1.5,1,1,1,0,0,0,33.8924,-98.5421,0,0,0,0,0,0,0,0,0,1
850,1,1.0,0,0,1,0,0,0,33.4805,-82.2028,1,0,0,0,0,0,0,0,0,0
1110,1,1.0,1,1,1,1,0,0,41.9322,-83.4773,1,0,0,0,0,0,0,0,0,0
740,1,1.0,1,1,0,0,0,0,47.1428,-119.293,1,0,0,0,0,0,0,0,0,0
865,2,1.0,0,0,1,0,0,0,28.0691,-80.62,1,0,0,0,0,0,0,0,0,0
1080,2,2.5,1,1,0,0,0,0,37.4062,-122.091,1,0,0,0,0,0,0,0,0,0
1700,3,1.0,0,0,1,0,0,0,30.451,-91.128,0,0,0,0,0,1,0,0,0,0
816,2,1.0,1,1,1,0,0,0,36.1008,-115.136,1,0,0,0,0,0,0,0,0,0
750,2,1.0,0,0,0,0,0,0,42.6541,-73.6967,1,0,0,0,0,0,0,0,0,0
1500,3,2.5,1,1,1,0,0,0,32.8511,-83.567,1,0,0,0,0,0,0,0,0,0
658,1,1.0,1,1,1,0,0,0,32.0278,-102.155,1,0,0,0,0,0,0,0,0,0
770,1,1.0,1,1,1,0,0,0,39.3647,-77.4636,1,0,0,0,0,0,0,0,0,0
900,2,1.0,0,0,0,0,0,0,21.3295,-157.861,1,0,0,0,0,0,0,0,0,0
1776,3,2.5,0,0,1,0,0,0,33.7865,-84.4454,0,0,0,0,0,1,0,0,0,0
700,1,1.0,0,0,0,1,0,1,26.869,-82.0029,0,0,0,1,0,0,0,0,0,0
371,0,1.0,1,1,0,0,0,0,41.6764,-91.5673,0,1,0,0,0,0,0,0,0,0
1000,2,1.0,1,1,0,0,0,0,44.0856,-103.208,1,0,0,0,0,0,0,0,0,0
1186,2,2.0,1,1,1,0,0,0,38.9814,-77.4723,1,0,0,0,0,0,0,0,0,0
810,2,1.0,1,1,1,0,0,0,37.9849,-84.4816,1,0,0,0,0,0,0,0,0,0
850,2,1.0,1,1,0,0,0,0,26.1734,-97.6783,1,0,0,0,0,0,0,0,0,0
567,1,1.0,1,1,0,0,0,0,33.4515,-82.0301,1,0,0,0,0,0,0,0,0,0
629,1,1.0,1,1,1,0,0,0,44.0786,-75.8016,1,0,0,0,0,0,0,0,0,0
1268,2,2.5,0,0,1,0,0,0,27.0808,-82.1516,0,0,0,0,0,0,0,0,0,1
1112,2,2.0,1,1,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
900,1,0.0,0,0,1,0,0,0,27.677,-97.365,1,0,0,0,0,0,0,0,0,0
1308,2,2.0,1,1,1,0,0,0,33.5487,-101.931,1,0,0,0,0,0,0,0,0,0
927,1,1.0,1,1,1,0,0,0,33.4226,-86.7065,1,0,0,0,0,0,0,0,0,0
440,0,1.0,1,1,0,1,0,0,44.9768,-93.2577,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,0,0,0,0,42.9821,-76.3323,1,0,0,0,0,0,0,0,0,0
438,1,1.0,1,1,0,0,0,0,40.4063,-105.058,1,0,0,0,0,0,0,0,0,0
1100,3,1.0,0,0,1,0,0,0,40.9411,-73.8994,1,0,0,0,0,0,0,0,0,0
750,2,1.0,1,1,0,0,0,0,37.7088,-97.3853,1,0,0,0,0,0,0,0,0,0
1250,2,1.5,1,1,1,0,0,0,37.9889,-84.4977,1,0,0,0,0,0,0,0,0,0
1056,3,2.0,0,0,1,0,0,0,42.8115,-82.752,0,0,0,0,0,0,0,0,1,0
1040,2,2.0,1,0,1,0,0,0,38.0174,-84.4854,0,0,0,0,0,1,0,0,0,0
1215,2,1.0,1,1,1,0,0,0,42.815,-73.933,1,0,0,0,0,0,0,0,0,0
640,1,1.0,1,1,1,0,0,0,35.9612,-78.9767,1,0,0,0,0,0,0,0,0,0
800,2,2.0,0,0,1,0,0,0,40.3191,-88.1365,1,0,0,0,0,0,0,0,0,0
1388,4,4.0,0,0,1,0,0,0,29.6954,-82.4023,1,0,0,0,0,0,0,0,0,0
750,1,1.0,0,0,1,0,0,0,30.1175,-94.1903,1,0,0,0,0,0,0,0,0,0
1200,3,2.0,0,0,1,0,0,0,42.2166,-89.0512,0,0,0,0,0,1,0,0,0,0
1040,2,2.0,0,0,1,0,0,0,34.9176,-82.1258,1,0,0,0,0,0,0,0,0,0
700,0,1.0,1,1,1,0,0,0,41.9194,-88.307,1,0,0,0,0,0,0,0,0,0
1014,2,2.0,1,1,1,0,0,0,36.9745,-86.4199,1,0,0,0,0,0,0,0,0,0
1044,2,1.0,1,1,0,0,0,0,38.9804,-94.4953,1,0,0,0,0,0,0,0,0,0
1000,3,2.0,0,0,1,0,0,0,41.5745,-90.5809,1,0,0,0,0,0,0,0,0,0
987,2,2.0,1,1,0,0,0,0,46.2843,-119.19,1,0,0,0,0,0,0,0,0,0
950,2,2.0,0,0,1,0,0,0,35.0583,-79.008,1,0,0,0,0,0,0,0,0,0
958,2,2.0,1,1,1,0,0,0,33.8712,-98.5127,1,0,0,0,0,0,0,0,0,0
1165,3,1.5,1,1,1,0,0,0,43.2372,-86.1841,1,0,0,0,0,0,0,0,0,0
510,0,1.0,1,1,1,0,0,0,33.6494,-117.588,1,0,0,0,0,0,0,0,0,0
1540,3,2.0,1,1,0,0,0,1,35.1549,-120.672,0,0,0,0,0,1,0,0,0,0
1269,2,2.0,1,1,1,0,0,0,39.6269,-119.708,1,0,0,0,0,0,0,0,0,0
1700,4,2.5,0,1,0,1,0,0,40.0129,-105.292,0,0,0,0,0,1,0,0,0,0
1384,2,2.0,1,1,1,0,0,0,40.5677,-74.558,1,0,0,0,0,0,0,0,0,0
794,2,1.0,1,1,1,0,0,0,41.5186,-71.3032,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,0,1,0,0,0,42.3177,-71.1766,1,0,0,0,0,0,0,0,0,0
550,1,1.0,0,0,0,0,0,0,32.8037,-115.553,1,0,0,0,0,0,0,0,0,0
1000,3,2.0,1,1,1,0,0,0,40.1576,-75.2799,0,0,0,0,0,1,0,0,0,0
1182,3,2.0,1,1,1,0,0,0,33.6993,-86.6115,0,0,0,0,0,1,0,0,0,0
250,0,1.0,1,1,1,1,0,1,39.5357,-119.805,1,0,0,0,0,0,0,0,0,0
960,2,1.0,1,1,1,0,0,0,41.9255,-85.0057,1,0,0,0,0,0,0,0,0,0
710,1,1.0,0,0,1,0,0,0,29.2353,-81.0658,1,0,0,0,0,0,0,0,0,0
1014,2,2.0,1,1,1,0,0,0,34.2651,-77.867,1,0,0,0,0,0,0,0,0,0
818,1,1.0,1,1,1,0,0,0,34.2112,-119.032,1,0,0,0,0,0,0,0,0,0
950,2,1.0,0,0,1,0,0,0,28.6609,-81.3777,1,0,0,0,0,0,0,0,0,0
840,2,1.0,0,0,1,0,0,0,32.798,-80.003,1,0,0,0,0,0,0,0,0,0
